fecha,turbina_vapor,turbina_gas,geotermica,solar,eolica,plantas_hidraulicas,motores_reciprocantes,importaciones_sin,exportaciones_sin,demanda_maxima_sni,subtotal_generacion_sni
04/07/2023,9687.845,0.0,771.0125,474.64250000000004,86.08000000000001,18246.375,282.4575,5370.28,-126.15,1786.2050000000002,29548.4125
07/07/2023,14315.895,0.0,777.7725,498.07,582.1425,15416.8275,3349.48,3774.9,-2582.61,1774.8825,34940.1875
09/07/2023,13791.9625,0.0,775.2075,345.8075,218.86,13048.5675,1518.1125,4240.4,-3274.5675,1643.1000000000001,29698.517499999998
08/07/2023,12786.27,0.0,784.8275,524.23,53.945,16424.87,1754.9175,3841.175,-2619.9325,1714.15,32329.059999999998
06/07/2023,12538.3225,0.0,778.315,538.9,806.7775,18892.6825,1124.73,3751.1,-1627.8575,1860.0575,34679.7275
11/07/2023,13428.27,0.0,734.905,519.645,1747.2975,15422.85,1553.69,5353.325,-1886.515,1874.6275,33406.6575
14/07/2023,12705.2775,0.0,742.4225,607.6800000000001,2144.115,15632.9575,728.23,5473.425,-1459.01,1842.9275000000002,32560.6825
10/07/2023,14897.7825,0.0,764.435,531.4175,1128.0875,13626.76,3749.555,3604.5,-3161.4625,1766.1725,34698.0375
15/07/2023,14331.245,0.0,765.5625,472.8525,944.79,13729.7425,1695.4099999999999,5440.45,-2944.4125,1727.0625,31939.6025
16/07/2023,12608.22,0.0,755.5025,371.865,1632.68,13654.28,1763.82,3911.25,-3705.245,1571.745,30786.3675
21/07/2023,14552.82,0.0,749.8475,635.965,1470.4425,15835.5375,804.6775,5136.275,-1774.55,1845.3675,34049.29
12/07/2023,11975.76,244.64999999999998,754.27,504.485,1544.2225,16001.35,2668.28,4561.11,-1707.4475,1785.6200000000001,33693.0175
19/07/2023,15063.645,0.0,742.945,740.645,2099.6375,13393.655,1523.36,5559.1,-2342.845,1862.5774999999999,33563.887500000004
18/07/2023,14895.105,0.0,742.985,618.38,1746.6575,14540.3825,1464.1175,5498.875,-2878.205,1860.5224999999998,34007.6275
20/07/2023,15048.2425,0.0,740.2125,620.19,2097.49,13776.2525,1525.94,5603.15,-2413.5975,1850.1100000000001,33808.3275
23/07/2023,12743.4625,0.0,754.1875,424.165,590.1725,14666.8675,186.525,4162.75,-2450.5375,1596.5225,29365.38
24/07/2023,13670.125,0.0,752.2475000000001,513.24,1153.3675,15812.91,1016.9350000000001,4636.0,-2456.355,1787.36,32918.825
22/07/2023,14317.18,0.0,748.3925,425.485,700.0375,15267.685,1011.57,4159.1,-2209.845,1707.68,32470.35
25/07/2023,12652.6,0.0,746.7975,690.435,1841.8975,17369.115,51.5,5376.15,-2448.965,1893.1875,33352.345
27/07/2023,14463.9475,0.0,750.7425,738.35,1575.4975,14994.52,2585.1675,5746.675,-3257.1775,1894.865,35108.225
29/07/2023,11775.9675,0.0,760.32,392.54,723.23,18143.4,519.0975000000001,5689.275,-3259.9125,1660.73,32314.555000000004
30/07/2023,7669.4974999999995,0.0,759.355,573.515,789.6625,19636.704999999998,62.302499999999995,4800.775,-3591.325,1628.5725,29491.0375
26/07/2023,13548.0525,0.0,749.8824999999999,778.78,2087.65,16654.7875,307.4425,5478.5,-2896.2375,1887.9925,34126.595
31/07/2023,9708.455,0.0,748.0725,670.385,1300.185,21578.5325,54.89,4450.65,-3130.3525,1870.64,34060.520000000004
28/07/2023,12942.6725,521.64,742.0625,635.95,1652.7225,13401.35,5285.78,5797.725,-3121.955,1840.525,35182.1775
03/08/2023,10610.59,0.0,763.435,457.925,878.985,23430.454999999998,363.52750000000003,4837.35,-5079.57,1810.6025,36504.917499999996
13/07/2023,9275.42,0.0,743.075,416.355,1314.8174999999999,17707.595,1885.58,5223.995,-147.4775,1814.1975,31342.842500000002
17/07/2023,11639.035,0.0,735.75,654.885,2052.4525,16786.3,291.955,5601.4,-2228.305,1846.7649999999999,32160.3775
02/08/2023,10192.6725,0.0,773.5875,404.185,542.275,23673.6225,704.2325,4714.925,-5187.45,1815.8500000000004,36290.575000000004
01/08/2023,10886.11,50.519999999999996,760.7525,369.90999999999997,952.8,22852.6,384.185,4522.325,-4263.24,1799.4,36256.8775
06/08/2023,10757.2125,0.0,748.6325,671.165,1436.875,14798.995,3680.235,4851.3,-5275.5125,1683.1200000000001,32093.115
05/08/2023,11393.0475,0.0,751.6175,725.825,1219.7925,21040.29,60.9775,5219.1,-5226.4975,1785.425,35191.55
04/08/2023,10091.0075,0.0,769.2975,692.485,794.5575,23649.5125,472.37,5097.4,-4980.955,1827.6825000000001,36469.23
08/08/2023,12712.5575,0.0,745.7675,562.805,1052.26,18867.0125,3050.2575,5410.925,-4877.015,1870.4975,36990.66
07/08/2023,10757.727499999999,119.0,747.5975,621.24,1434.705,19028.72,3817.99,5201.075,-4810.2475,1923.145,36526.98
09/08/2023,14448.6375,85.0,757.5625,515.71,612.585,18524.945,3247.5675,4828.75,-5059.35,1858.4350000000002,38192.0075
10/08/2023,14420.2525,0.0,752.77,647.045,263.145,18240.0625,2746.8175,4625.5,-4375.01,1865.925,37070.0925
14/08/2023,14190.6375,0.0,752.175,633.42,919.085,16189.9325,2837.4625,5503.65,-5555.945,1814.8575,35522.7125
13/08/2023,14325.9825,0.0,747.075,448.5025,1317.7125,13049.5175,1586.4075,5493.05,-5249.0525,1635.795,31475.1975
11/08/2023,14428.94,85.07,745.9825,253.435,543.0525,18355.135,3258.3075,4355.95,-4592.28,1887.1325000000002,37669.9225
15/08/2023,13974.83,0.0,763.955,452.91,545.9925,18162.4175,528.59,5464.4,-5098.25,1795.12,34428.695
18/08/2023,16197.9525,0.0,750.06,468.125,1244.9775,16419.2975,2656.0924999999997,5116.6125,-5269.21,1819.45,37736.505
12/08/2023,14179.425,102.0,742.17,604.2574999999999,1179.22,15385.0975,3024.9975,4419.775,-4540.6825,1784.6075,35217.167499999996
17/08/2023,16180.095,0.0,756.1324999999999,726.115,1206.805,16326.33,1943.66,5486.975,-5211.945,1893.0049999999999,37139.1375
16/08/2023,15594.7025,0.0,765.1875,599.6949999999999,995.84,16884.4725,1417.175,5487.935,-4781.7425,1815.025,36257.0725
19/08/2023,16170.395,0.0,746.01,593.55,1586.97,14376.21,890.265,5397.0,-4901.9375,1736.49,34363.4
20/08/2023,17340.535,52.94,751.7425,652.73,1701.83,12513.0025,1180.34,2172.9,-5175.175,1640.2175,34193.12
25/08/2023,17063.53,0.0,766.0775,583.975,98.52,18555.5625,416.9625,5571.7,-5670.2325,1878.24,37484.6275
21/08/2023,17980.2875,17.0,752.8425,336.03499999999997,1027.39,14248.630000000001,2649.33,4441.2225,-5238.3325,1835.94,37011.515
28/08/2023,14175.4025,0.0,759.2025,456.885,79.895,21147.9875,627.4325,4569.55,-5248.4225,1849.8225000000002,37246.805
24/08/2023,16311.255000000001,0.0,767.2725,263.935,71.3075,18769.1725,459.2975,5845.575,-5249.0125,1859.47,36642.240000000005
27/08/2023,13740.4725,0.0,729.0125,549.08,116.73,15978.0025,20.95,4848.025,-3925.095,1675.7549999999999,31134.2475
22/08/2023,16874.6825,0.0,753.5275,501.81,1104.3875,17015.24,630.225,5753.075,-5267.4775,1893.6475,36879.8725
26/08/2023,16726.095,0.0,765.28,618.42,71.6875,18140.65,148.905,4610.325,-5499.0425000000005,1786.8700000000001,36471.037500000006
01/09/2023,9927.085,0.0,742.4375,691.945,1334.7075,25214.3375,852.8425,3496.85,-6046.59,1844.3925000000002,38763.355
02/09/2023,9217.67,0.0,751.9125,564.9300000000001,1217.0925,24572.745,311.21,4245.725,-5976.61,1739.9075,36635.56
31/08/2023,12004.8775,0.0,766.1274999999999,691.625,257.69,24439.337499999998,678.325,3642.4,-6241.67,1810.5,38837.9825
30/08/2023,13116.279999999999,66.2,766.7875,542.495,62.690000000000005,24619.6375,658.385,3644.075,-6034.7425,1881.3175,39832.475
05/09/2023,12343.0475,169.55,769.425,560.06,281.7,23391.095,923.965,3439.125,-5572.4125,1838.5049999999999,38438.8425
06/09/2023,13186.64,219.64999999999998,761.7775,764.13,254.09,21937.215,2490.425,3204.275,-5857.215,1883.7675000000002,39613.9275
03/09/2023,7105.2425,0.0,763.765,444.23,1148.9825,23597.920000000002,197.4175,3735.325,-5597.9625,1622.1625,33257.5575
04/09/2023,10645.6,0.0,781.4375,511.865,405.47499999999997,23980.3075,1240.7450000000001,3790.35,-5719.9275,1824.755,37565.43
08/09/2023,12844.5,0.0,760.9975,671.475,880.9975,21064.3825,2947.23,4701.125,-6177.715,1843.4199999999998,39169.5825
07/09/2023,13064.335,103.86,756.94,526.1,792.45,21401.105,1750.9,3763.1,-4804.66,1883.2049999999997,38395.69
12/09/2023,12914.1175,0.0,758.33,645.09,713.0225,21535.0025,1966.5,4356.55,-5394.45,1887.2175,38532.0625
09/09/2023,11335.8675,0.0,767.9275,548.7,384.225,22633.6725,160.98,3951.975,-4478.27,1757.2599999999998,35831.3725
14/09/2023,11979.58,0.0,749.7175,606.71,572.74,20924.77,2461.54,4090.175,-5243.3775000000005,1764.7849999999999,37295.0575
13/09/2023,12389.8525,0.0,753.9525,516.15,573.2574999999999,20020.9925,3294.74,5078.7,-4988.035,1860.6100000000001,37548.945
16/09/2023,11216.96,0.0,742.7075,649.47,1378.0925,19370.7425,376.9925,3745.525,-5012.8475,1694.2824999999998,33734.965
10/09/2023,11276.885,0.0,760.7075,495.3,719.4475,18912.81,43.1,4743.225,-4913.5225,1683.11,32208.25
11/09/2023,11830.48,0.0,754.275,519.2,749.2775,21827.53,918.205,4869.775,-5176.5075,1859.4450000000002,36598.9675
23/08/2023,16200.842499999999,0.0,758.1275,400.935,695.1975,16851.0425,2081.34,5739.875,-5479.1875,1856.9925,36987.485
15/09/2023,10976.815,0.0,749.8075,447.66,658.115,20463.895,28.405,4091.96,-5082.0725,1672.7199999999998,33324.6975
29/08/2023,13098.645,0.0,766.99,454.4,64.3875,23918.4775,745.255,4220.225,-5985.7525,1835.73,39048.155
19/09/2023,14161.8925,0.0,739.8225,718.485,1164.4975,19420.7875,2088.1549999999997,3875.625,-5141.9175000000005,1890.5825,38293.64
17/09/2023,10918.7725,0.0,739.21,503.74,787.6475,18207.9675,204.17249999999999,4350.9325,-4954.63,1653.3574999999998,31361.51
24/09/2023,14857.79,0.0,759.6425,552.745,193.925,14241.8275,867.52,4077.975,-3226.685,1672.9275,31473.45
18/09/2023,13129.93,0.0,760.4075,488.205,1010.975,19402.9725,1014.535,4508.45,-4797.06,1846.95,35807.025
20/09/2023,15061.54,0.0,761.7825,480.705,573.21,19091.9325,2006.24,4529.2,-4890.19,1899.5749999999998,37975.41
27/09/2023,12894.07,0.0,780.2625,546.145,601.295,24362.0275,342.005,2941.65,-4641.095,1866.65,39525.805
21/09/2023,15147.495,0.0,764.15,586.755,357.9325,18561.5975,2863.935,4266.775,-4558.0925,1906.0874999999999,38281.865
22/09/2023,13413.78,0.0,760.355,644.4,876.215,20185.3175,883.8475,4574.975,-3616.7975,1887.8875,36763.915
23/09/2023,14073.057499999999,52.8,738.335,575.305,806.095,18399.795,1379.3875,4350.675,-4161.07,1788.55,36024.774999999994
25/09/2023,13215.6375,0.0,768.2825,604.275,345.1275,19741.665,459.61,4993.83,-3543.845,1898.915,35134.5975
26/09/2023,14741.2475,0.0,779.4125,688.705,394.525,21428.845,339.755,3877.375,-4645.18,1876.205,38372.49
29/09/2023,12962.32,0.0,756.56,407.83000000000004,332.9525,23640.65,1066.29,3528.7,-5170.245,1868.0325,39166.6025
02/10/2023,13006.6725,0.0,777.9825,470.985,450.1325,19589.33,2030.0625,3977.55,-3983.2275,1857.2,36325.165
03/10/2023,11731.155,0.0,771.455,414.77000000000004,480.115,22427.22,1201.425,4577.775,-4591.37,1876.0500000000002,37026.14
01/10/2023,9936.835,0.0,775.6525,461.835,689.1275,17646.2175,3064.7225,3810.225,-4725.84,1610.09,32574.39
28/09/2023,12436.5825,0.0,749.2125,554.415,535.275,24767.2075,760.87,3603.175,-5417.0525,1886.4825,39803.5625
30/09/2023,10798.94,52.8,770.99,518.8050000000001,611.75,23241.785,1605.0,3445.925,-5711.605,1746.01,37600.07
05/10/2023,10747.625,0.0,760.1125000000001,655.77,220.2925,22536.39,185.72,4893.125,-3466.9225,1873.4450000000002,35105.909999999996
06/10/2023,9691.655,0.0,783.2025,576.8050000000001,72.895,24741.267499999998,354.615,5210.025,-4531.57,1847.7424999999998,36220.44
04/10/2023,10296.565,0.0,761.61,520.84,149.29500000000002,22978.6825,74.95,4662.375,-2700.035,1859.3225000000002,34781.9425
09/10/2023,6887.36,0.0,760.49,385.18,88.43,23649.22,41.79750000000001,4471.1,-4695.2825,1622.8475,31812.4775
10/10/2023,6061.7825,13.0675,780.2850000000001,431.21999999999997,60.5325,24498.53,189.075,3784.025,-4636.96,1626.2800000000002,32034.4925
08/10/2023,6914.7875,0.0,783.3249999999999,565.03,266.035,23116.645,33.75,3559.675,-5232.6725,1628.3750000000002,31679.572500000002
11/10/2023,6546.025,52.8,784.035,550.365,101.05499999999999,23278.655,2034.8325,3306.09,-4518.815,1676.015,33347.7675
13/10/2023,4694.7525000000005,0.0,782.2375,464.84999999999997,51.9575,23180.7075,1010.365,4437.125,-22.96,1744.6925000000003,30184.870000000003
19/10/2023,8030.92,0.0,782.8675,458.975,1368.5125,20863.2525,218.0625,4064.1625,-778.1425,1780.145,31722.59
15/10/2023,5037.435,0.0,779.855,371.245,104.525,20346.9925,62.65,3787.1975,-258.02750000000003,1587.075,26702.7025
17/10/2023,4517.315,0.0,777.2025,400.89,2425.0625,22533.2425,105.2,3496.14,-203.77,1767.52,30758.9125
14/10/2023,6245.64,0.0,773.235,386.16499999999996,258.64,21722.0375,289.42,3556.605,-196.34,1689.4275,29675.137499999997
20/10/2023,7351.6925,0.0,774.15,444.37,1045.2450000000001,19292.4425,455.88,4828.75,-1107.82,1733.9450000000002,29363.780000000002
16/10/2023,5696.7300000000005,0.0,766.6475,290.3,1708.1375,20506.7225,459.2,4622.3324999999995,-276.81,1745.8899999999999,29427.7375
18/10/2023,6131.3099999999995,0.0,781.1425,678.065,2133.5375,21799.0875,3.6,3316.625,-363.17,1789.4199999999998,31526.7425
26/10/2023,12126.115,0.0,762.8375,397.175,1013.2575,18753.0275,1228.155,5614.25,-2647.3675,1865.05,34280.5675
24/10/2023,10133.6125,0.0,774.97,497.53,464.2675,19753.07,161.87,5832.945,-907.42,1862.8825,31785.32
21/10/2023,8405.085,0.0,776.535,399.94,925.38,19633.482500000002,1093.77,4091.5499999999997,-2438.7675,1684.445,31234.1925
27/10/2023,10341.865,0.0,743.61,574.04,1525.07,21054.915,92.9475,5751.15,-3055.4375,1855.1,34332.4475
25/10/2023,12463.6375,0.0,762.54,388.01,862.8100000000001,19601.25,2479.98,3724.275,-3325.51,1847.43,36558.2275
22/10/2023,7464.2575,0.0,785.7175,569.82,713.425,18573.7,310.2275,4831.25,-2138.58,1622.0074999999997,28417.1475
23/10/2023,7453.2225,0.0,786.31,630.635,300.245,20071.7125,3504.1975,4503.275,-1016.5325,1876.47,32746.322500000002
28/10/2023,6934.7975,0.0,769.2075,392.09,1711.7325,22351.4225,2.6,5727.225,-2971.5025,1749.16,32161.85
12/10/2023,5152.17,0.0,777.745,222.065,81.6675,21806.5175,115.4925,4940.915,-149.76,1702.7674999999997,28155.6575
02/11/2023,9009.3775,0.0,765.0625,439.305,2176.29,22196.3,338.48,2923.1,-3712.1675,1805.405,34924.815
07/10/2023,9785.76,0.0,776.225,564.01,69.0925,23678.5075,133.44,3293.375,-5275.595,1672.85,35007.035
31/10/2023,8607.935,0.0,780.8125,86.545,2275.6125,23166.69,238.06,4287.2,-3715.3175,1769.8674999999998,35155.655
29/10/2023,8452.405,0.0,780.1775,439.93,1395.2325,19577.8275,13.33,4510.775,-3563.5775,1612.5325,30658.9025
30/10/2023,9444.575,0.0,774.5325,300.455,1833.6425,22557.835,232.63,5076.325,-4221.4325,1861.4675,35143.67
01/11/2023,6724.7425,0.0,783.0875,126.685,2329.1675,22359.355,85.8575,3043.6,-5299.2275,1566.145,32408.895
05/11/2023,7369.765,0.0,769.7425000000001,163.205,1745.0925,21364.23,109.805,4498.75,-4786.4825,1638.0200000000002,31521.84
03/11/2023,7437.215,0.0,767.6375,355.855,2330.4275,23015.357500000002,242.1925,3974.525,-2868.7925,1789.0325,34148.685000000005
04/11/2023,6994.15,0.0,761.5275,177.045,2243.9975,23578.0225,440.93,3574.675,-3826.3175,1712.915,34195.6725
06/11/2023,9661.775,0.0,771.1925,385.545,1701.755,19211.705,1015.92,4698.1475,-2031.78,1849.7225,32747.8925
07/11/2023,9488.325,0.0,765.2225,423.355,2091.2775,21114.63,1514.845,4568.26,-3351.26,1851.0775,35397.655
12/11/2023,8617.72,0.0,757.0775,617.05,1946.4650000000001,22693.1125,122.75999999999999,2436.975,-5461.875,1638.6575,34754.185
08/11/2023,9292.435,0.0,774.7775,601.7099999999999,1518.22,22203.6425,1693.01,4797.85,-3860.7525,1884.22,36083.795
11/11/2023,8629.505,0.0,760.145,606.825,1858.4875,23827.47,146.0975,3868.075,-4735.3075,1762.5325,35828.53
09/11/2023,10176.5825,304.585,782.1075,543.9499999999999,852.1925,21552.385,3338.8775,3032.675,-3876.68,1887.5800000000002,37550.68
10/11/2023,9855.1675,0.0,779.0825,655.01,1346.7625,22594.03,87.5275,4805.025,-3198.2175,1878.3049999999998,35317.58
13/11/2023,10299.6,0.0,750.2375,633.095,1849.51,23855.78,320.915,3470.1,-5208.7175,1898.745,37709.1375
15/11/2023,11158.41,0.0,741.51,550.145,1403.9125,24956.4675,903.5899999999999,2753.725,-5781.02,1871.8300000000002,39714.034999999996
18/11/2023,12324.2875,0.0,791.0550000000001,470.28,695.6125000000001,24109.0475,754.5675,0.0,-4585.93,1734.3275,39144.85
16/11/2023,10967.865,0.0,705.445,541.25,1553.3925,24173.4675,1110.0349999999999,2669.61,-5673.005,1882.8799999999999,39051.455
14/11/2023,11358.715,0.0,768.4649999999999,349.615,1750.3075,24238.865,997.415,2887.475,-5512.1275000000005,1866.2099999999998,39463.3825
17/11/2023,12242.16,0.0,764.42,642.48,839.385,24810.3275,2673.8975,417.5,-5444.5525,1858.2149999999997,41972.67
20/11/2023,13726.495,0.0,793.5425,610.78,107.6675,22488.09,926.125,263.55,-3405.605,1889.6349999999998,38652.700000000004
19/11/2023,11002.975,0.0,798.315,622.385,643.9625,22268.2475,346.4175,0.0,-4763.4625,1622.1549999999997,35682.302500000005
23/11/2023,13557.82,0.0,784.8925,629.205,1203.625,21790.89,749.2275,2945.9,-4313.9225,1911.6825000000001,38715.659999999996
24/11/2023,14476.4325,0.0,779.025,613.125,695.35,21811.84,1467.1025,2663.225,-5167.995,1881.245,39842.875
21/11/2023,15082.44,0.0,779.4175,601.885,388.115,21602.670000000002,1398.5275,184.7575,-3042.995,1913.22,39853.055
22/11/2023,12908.029999999999,0.0,775.79,366.285,2091.3725,21303.3625,162.745,2569.3,-3064.065,1893.4099999999999,37607.585
25/11/2023,14349.405,0.0,773.165,377.63,1057.205,20982.42,979.54,2446.775,-5377.6775,1770.045,38519.365
26/11/2023,14751.2425,0.0,768.2725,619.025,972.525,18572.0675,67.165,1604.25,-4944.8575,1681.925,35750.2975
30/11/2023,14812.9475,0.0,783.1175,628.0,1146.525,19186.345,1329.76,2856.25,-3967.2975,1904.4875,37886.695
29/11/2023,14702.0625,0.0,769.49,518.6949999999999,2007.16,19956.5575,533.4375,2841.2,-4368.6325,1916.4275,38487.4025
27/11/2023,14500.4875,0.0,761.9025,605.985,2287.1025,18281.14,512.6899999999999,2818.5,-3353.65,1915.855,36949.307499999995
01/12/2023,14788.93,0.0,784.875,607.685,142.1225,18673.3825,1793.8,2749.775,-2389.9625,1909.8999999999999,36790.795
28/11/2023,13954.9825,0.0,752.1925,462.43,2261.53,19385.545000000002,1.1,4813.025,-4508.9525,1907.8925,36817.78
02/12/2023,14809.2475,0.0,786.345,604.35,309.0475,16863.1375,1526.545,3124.375,-3065.715,1781.6374999999998,34898.6725
04/12/2023,15274.31,0.0,759.3475,614.245,2037.655,16456.392499999998,257.775,5154.9,-3306.0225,1924.81,35399.725
03/12/2023,15545.3275,0.0,776.5275,559.4200000000001,1601.4099999999999,14346.7825,42.88999999999999,3074.175,-3987.4825,1672.5249999999999,32872.3575
07/12/2023,15426.8475,0.0,767.6175,626.515,2253.08,18378.685,39.8,4280.15,-5252.235,1871.2875000000001,37492.545
12/12/2023,17263.49,0.0,760.85,609.73,2434.1175,16368.25,252.7125,5089.85,-5739.81,1890.6825000000001,37689.15
09/12/2023,17491.835,0.0,765.755,595.125,1577.6125,17381.09,78.065,3665.7,-6164.3275,1802.35,37889.4825
13/12/2023,16478.0725,0.0,754.54,618.32,2486.3075,18102.465,543.395,4052.25,-5862.785,1908.685,38983.1
05/12/2023,16057.935,0.0,755.49,550.93,2093.995,17970.55,911.665,4851.175,-5050.6849999999995,1941.5,38340.564999999995
06/12/2023,16442.76,0.0,720.9125,439.055,2313.56,17682.2125,43.12,5098.6,-5391.735,1894.5125,37641.62
10/12/2023,17159.065,0.0,756.91,598.71,1779.3975,15085.7325,1149.415,1320.85,-5788.885,1654.2849999999999,36529.229999999996
08/12/2023,16798.76,0.0,770.995,596.215,1811.9775,18796.405,279.0425,3978.175,-6318.9425,1865.945,39053.395
11/12/2023,17733.03,0.0,761.36,483.89,2361.1175,15293.48,841.725,3162.2,-4956.765,1871.5874999999999,37474.6025
14/12/2023,16569.0725,30.89,759.8925,558.975,2355.0925,18407.7325,380.22749999999996,4686.21,-6410.13,1879.4775,39061.8825
15/12/2023,16768.0125,0.0,780.08,452.46500000000003,1307.0675,18661.745,774.4300000000001,4672.9,-6205.2325,1896.8274999999999,38743.8
17/12/2023,14037.734999999999,15.5,776.1725,608.74,2321.0125,13805.824999999999,38.91,4785.425,-4460.0075,1638.315,31603.894999999997
19/12/2023,14449.29,0.0,814.4425,667.42,2266.6175,16903.385,160.725,5114.955,-5116.1075,1845.935,35261.88
20/12/2023,14253.575,0.0,823.56,650.95,2329.2825,16277.99,1217.6075,4500.05,-4802.825,1852.4975000000002,35552.965000000004
24/12/2023,12210.28,0.0,801.9,623.895,261.3975,11765.4175,2146.1525,4496.1825,-2111.125,1621.4724999999999,27809.0425
22/12/2023,14623.0,0.0,795.8175,634.21,2266.1275,16391.625,1459.66,3237.375,-4259.1925,1809.9575,36170.44
16/12/2023,17103.7275,0.0,774.53,596.245,1163.0375,16583.4675,512.92,4545.8,-5847.5625,1786.1575,36733.9275
23/12/2023,13625.3,0.0,794.02,613.825,1876.6025,14321.4375,142.1575,5451.125,-3556.45,1719.78,31373.3425
18/12/2023,15290.3375,0.0,810.9399999999999,634.5649999999999,2180.1775000000002,15773.4225,133.54749999999999,5165.875,-5199.695,1833.235,34822.99
21/12/2023,12982.5075,0.0,804.3625,651.915,2384.39,16120.57,4.800000000000001,5751.15,-3237.8275,1827.71,32948.545
27/12/2023,12901.2975,644.3625000000001,799.9175,572.155,61.665,13493.84,4582.3975,5201.51,-2217.9475,1897.3949999999998,33055.635
25/12/2023,11166.485,0.0,799.775,522.64,68.97,10953.5125,10.77,4397.93,-1278.8175,1485.49,23522.1525
26/12/2023,12800.205,788.3175,789.7425,582.995,187.0875,13290.1125,5270.8725,3747.3,-3755.7075,1852.4775,33709.3325
28/12/2023,13402.515,595.4,800.5875,590.88,166.0075,14880.67,3623.5,4325.775,-2461.5925,1901.4,34059.56
29/12/2023,14096.5275,68.11,799.8725,508.8,376.665,11944.925,4319.0275,5631.325,-2140.315,1821.7575,32113.927499999998
31/12/2023,12463.785,0.0,792.52,636.225,2238.05,10048.835,4.47,5620.900000000001,-2514.6875,1581.4625,26183.885
02/01/2024,15691.48,0.0,787.3975,627.315,2127.6075,10264.6475,1116.335,5159.55,-3699.415,1766.2325,30614.782499999998
01/01/2024,12821.4325,0.0,784.1850000000001,622.65,1788.1875,9769.4575,24.540000000000003,793.485,-1441.925,1400.1799999999998,25810.452500000003
08/01/2024,17356.6575,0.0,790.105,613.22,444.1925,11501.4575,2443.1125,5648.075,-2892.8,1879.4824999999998,33148.745
05/01/2024,20954.395,0.0,788.0425,542.945,186.6575,9691.4825,1199.985,5701.1,-2311.5,1886.1799999999998,33363.5075
04/01/2024,18922.91,0.0,786.72,533.085,833.2775,10604.0,1923.3075,5637.15,-2699.4049999999997,1877.32,33603.3
30/12/2023,13449.98,0.0,795.5775,551.85,1696.09,11021.795,1654.4424999999999,5425.425,-1960.8625,1676.8675,29169.735
14/01/2024,20780.5925,0.0,771.625,548.135,797.295,8303.09,213.4075,5513.075,-4558.66,1699.7749999999999,31414.145
06/01/2024,20551.52,0.0,783.2125,489.365,70.0475,11305.97,376.345,5275.19,-4520.2375,1795.4875,33576.46
13/01/2024,22023.875,0.0,760.6800000000001,607.47,337.37,8544.7075,1343.4725,5685.225,-3930.6875,1775.8625000000002,33617.575
09/01/2024,21585.52,0.0,786.11,592.3,80.635,10116.5775,3139.69,5555.675,-4485.1225,1921.6275,36300.8325
15/01/2024,21678.6,0.0,393.7575,577.005,408.59,10122.9725,2511.8849999999998,5331.425,-4113.64,1910.935,35692.81
18/01/2024,21430.2825,0.0,778.795,644.08,1341.835,9489.5025,3213.625,5601.6,-4085.555,1944.5775,36898.12
07/01/2024,18655.88,0.0,770.2975,606.275,1802.675,7904.05,70.07,5393.525,-4047.9049999999997,1660.4475,29809.2475
17/01/2024,21472.985,0.0,603.9075,628.585,2246.58,9296.0425,2224.905,5390.55,-3746.345,1928.5975,36473.005
16/01/2024,21970.185,0.0,435.52,593.215,1117.0575,9807.925,3380.4275,4595.025,-3809.8575,1941.615,37304.33
19/01/2024,21847.1625,66.145,782.3925,586.395,1300.185,9555.8175,2896.1325,5421.75,-4216.98,1916.095,37034.229999999996
20/01/2024,21776.6875,0.0,774.5575,582.215,2301.8525,7317.8625,1184.1975,5536.05,-4330.2875,1752.8874999999998,33937.3725
23/01/2024,21559.72,0.0,624.6625,618.43,784.5275,9821.6275,3152.15,4910.8,-3612.2575,1927.505,36561.1175
22/01/2024,21267.555,0.0,589.35,644.81,1263.7075,8278.8325,3105.7575,5379.425,-4064.89,1881.57,35150.012500000004
21/01/2024,19995.695,0.0,574.885,579.04,2236.5475,8068.0875,225.06,4975.925,-5216.5225,1662.0,31679.315
25/01/2024,21046.87,1138.3875,799.64,591.78,526.9449999999999,9823.3825,4852.4275,3883.15,-3816.4874999999997,1966.2375,38779.432499999995
27/01/2024,21920.065,870.4499999999999,816.9725,491.87,393.4875,8362.0825,2840.345,4471.325,-3735.13,1823.2975000000001,35695.2725
24/01/2024,21571.45,0.0,792.6275,627.415,657.76,10302.7,3081.345,5109.425,-3530.2775,1944.6975,37033.2975
26/01/2024,21981.97,732.495,813.7775,536.275,779.0025,9371.6575,3001.6775000000002,4926.725,-3426.32,1923.5175,37216.855
28/01/2024,18380.7025,0.0,777.5275,633.995,2063.66,8158.84,172.115,5356.25,-3755.6275,1683.8625,30186.84
29/01/2024,15641.1175,12.1,800.8175,655.77,1922.3125,14316.539999999999,14.69,5408.55,-3681.24,1845.48,33363.347499999996
12/01/2024,21561.68,0.0,783.5,596.075,129.5275,9527.0875,3135.2975,5431.7,-3791.3,1898.2775000000001,35733.1675
31/01/2024,19307.865,10.2075,829.82,679.37,2159.88,11796.0925,312.07,5227.65,-4553.2675,1839.8,35095.305
11/01/2024,21554.7875,0.0,786.385,451.95,106.8425,10607.675,1964.7275,5574.975,-3919.845,1916.1975,35472.3675
10/01/2024,21753.0875,0.0,785.66,575.45,263.755,10550.43,1983.465,5484.8,-4168.0275,1906.1075,35911.8475
